GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
388588	1.99e-02	1.01e-02	0.4997	-2.572625	-1.285515	13.23	SMIM1	small integral membrane protein 1 (Vel blood group)
7525	1.99e-02	1.01e-02	0.0547	-2.572524	-0.140761	1241.47	YES1	YES proto-oncogene 1, Src family tyrosine kinase
11017	2.00e-02	1.01e-02	0.0809	2.572285	0.208083	501.24	SNRNP27	small nuclear ribonucleoprotein U4/U6.U5 subunit 27
56606	2.00e-02	1.01e-02	0.3593	-2.571759	-0.924083	25.22	SLC2A9	solute carrier family 2 member 9
51209	2.00e-02	1.01e-02	0.3338	2.571185	0.858315	27.63	RAB9B	RAB9B, member RAS oncogene family
105374433	2.00e-02	1.01e-02	0.2146	-2.570898	-0.551678	66.87	LOC105374433	uncharacterized LOC105374433
2157	2.00e-02	1.01e-02	0.1678	-2.570717	-0.431482	113.33	F8	coagulation factor VIII
388407	2.00e-02	1.02e-02	0.4771	-2.570544	-1.226502	15.41	LINC02875	long intergenic non-protein coding RNA 2875
2669	2.01e-02	1.02e-02	0.074	2.570418	0.190085	606.45	GEM	GTP binding protein overexpressed in skeletal muscle
54965	2.01e-02	1.02e-02	0.148	-2.568798	-0.380114	137.26	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
162993	2.03e-02	1.03e-02	0.1771	-2.566888	-0.454628	96.41	ZNF846	zinc finger protein 846
93343	2.03e-02	1.03e-02	0.1017	-2.566849	-0.260996	297.32	MVB12A	multivesicular body subunit 12A
23053	2.03e-02	1.03e-02	0.0631	2.566451	0.162013	1133.93	ZSWIM8	zinc finger SWIM-type containing 8
94015	2.03e-02	1.03e-02	0.4288	-2.565675	-1.100053	17.49	TTYH2	tweety family member 2
7326	2.03e-02	1.03e-02	0.0626	2.565037	0.160545	937.11	UBE2G1	ubiquitin conjugating enzyme E2 G1
26747	2.04e-02	1.03e-02	0.1497	2.564714	0.383822	138.46	NUFIP1	nuclear FMR1 interacting protein 1
4150	2.04e-02	1.03e-02	0.0527	2.564493	0.135054	1441.48	MAZ	MYC associated zinc finger protein
3146	2.04e-02	1.03e-02	0.0417	-2.563938	-0.106919	3806.42	HMGB1	high mobility group box 1
55847	2.04e-02	1.04e-02	0.1131	-2.563605	-0.289936	253.15	CISD1	CDGSH iron sulfur domain 1
222229	2.04e-02	1.04e-02	0.1243	2.563509	0.318556	194.94	LRWD1	leucine rich repeats and WD repeat domain containing 1
9731	2.05e-02	1.04e-02	0.0749	2.56268	0.192044	571.11	CEP104	centrosomal protein 104
673	2.05e-02	1.04e-02	0.0767	2.562076	0.196396	668.94	BRAF	B-Raf proto-oncogene, serine/threonine kinase
4521	2.05e-02	1.04e-02	0.1549	-2.561519	-0.396793	123.27	NUDT1	nudix hydrolase 1
648791	2.06e-02	1.04e-02	0.2662	-2.561084	-0.681789	45.65	PPP1R3G	protein phosphatase 1 regulatory subunit 3G
284349	2.06e-02	1.04e-02	0.1272	-2.561032	-0.325708	210.88	ZNF283	zinc finger protein 283
100129781	2.06e-02	1.04e-02	0.3703	2.560954	0.94821	22.81	MIR193BHG	MIR193b-365a host gene
53833	2.06e-02	1.04e-02	0.2751	2.560585	0.704383	38.76	IL20RB	interleukin 20 receptor subunit beta
3902	2.06e-02	1.05e-02	0.4315	-2.560551	-1.104801	18.58	LAG3	lymphocyte activating 3
400673	2.06e-02	1.05e-02	0.2511	-2.560519	-0.642919	49.22	VMAC	vimentin type intermediate filament associated coiled-coil protein
29117	2.06e-02	1.05e-02	0.0527	2.560375	0.134859	1356.44	BRD7	bromodomain containing 7
107987272	2.06e-02	1.05e-02	0.3426	2.560267	0.877177	24.33	LOC107987272	uncharacterized LOC107987272
4793	2.06e-02	1.05e-02	0.125	2.560065	0.319915	202.31	NFKBIB	NFKB inhibitor beta
9640	2.06e-02	1.05e-02	0.0668	2.559853	0.171088	798.41	ZNF592	zinc finger protein 592
23020	2.06e-02	1.05e-02	0.0394	2.559694	0.100903	3378.22	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200
3632	2.06e-02	1.05e-02	0.0948	2.559675	0.24277	348.16	INPP5A	inositol polyphosphate-5-phosphatase A
2531	2.06e-02	1.05e-02	0.0542	2.559136	0.13878	1275.94	KDSR	3-ketodihydrosphingosine reductase
3592	2.07e-02	1.05e-02	0.365	-2.558618	-0.933993	24.1	IL12A	interleukin 12A
10418	2.07e-02	1.05e-02	0.1621	-2.558447	-0.414782	115.9	SPON1	spondin 1
388327	2.07e-02	1.05e-02	0.3293	2.557637	0.842119	29.42	C17orf100	chromosome 17 open reading frame 100
6873	2.07e-02	1.05e-02	0.0648	2.557551	0.165787	867.4	TAF2	TATA-box binding protein associated factor 2
5820	2.08e-02	1.06e-02	0.2023	2.557043	0.517365	86.01	PVT1	Pvt1 oncogene
23019	2.08e-02	1.06e-02	0.0424	2.556611	0.108448	3074.77	CNOT1	CCR4-NOT transcription complex subunit 1
9657	2.09e-02	1.06e-02	0.106	2.555312	0.270905	266.77	IQCB1	IQ motif containing B1
55783	2.09e-02	1.06e-02	0.0901	-2.555208	-0.23035	442.17	CMTR2	cap methyltransferase 2
63916	2.09e-02	1.06e-02	0.0735	-2.555069	-0.187709	719.44	ELMO2	engulfment and cell motility 2
389136	2.09e-02	1.07e-02	0.0548	-2.553907	-0.139921	1285.23	VGLL3	vestigial like family member 3
139324	2.09e-02	1.07e-02	0.1316	2.553816	0.336077	172.1	HDX	highly divergent homeobox
346653	2.09e-02	1.07e-02	0.2507	2.553685	0.64012	53.72	GARIN1A	golgi associated RAB2 interactor 1A
10781	2.09e-02	1.07e-02	0.1006	-2.553673	-0.256912	341.72	ZNF266	zinc finger protein 266
153642	2.10e-02	1.07e-02	0.1136	-2.553165	-0.290053	245.51	ARSK	arylsulfatase family member K
105376447	2.10e-02	1.07e-02	0.6777	-2.552831	-1.729945	7.78	LOC105376447	uncharacterized LOC105376447
256329	2.10e-02	1.07e-02	0.4585	-2.552786	-1.17045	15.18	LMNTD2	lamin tail domain containing 2
25841	2.10e-02	1.07e-02	0.1117	2.552427	0.285152	252.98	ABTB2	ankyrin repeat and BTB domain containing 2
3092	2.10e-02	1.07e-02	0.0629	-2.551808	-0.160599	1303.95	HIP1	huntingtin interacting protein 1
8888	2.10e-02	1.07e-02	0.0515	2.551745	0.131402	1536.4	MCM3AP	minichromosome maintenance complex component 3 associated protein
9865	2.11e-02	1.07e-02	0.5161	-2.550901	-1.316402	13.52	TRIL	TLR4 interactor with leucine rich repeats
205428	2.11e-02	1.07e-02	0.0817	2.550846	0.208479	521.44	DIPK2A	divergent protein kinase domain 2A
54756	2.11e-02	1.08e-02	0.196	2.550632	0.499889	75.06	IL17RD	interleukin 17 receptor D
345630	2.11e-02	1.08e-02	0.4393	2.550607	1.120581	15.19	FBLL1	fibrillarin like 1
503638	2.11e-02	1.08e-02	0.2704	2.55046	0.689568	40.95	DUXAP9	double homeobox A pseudogene 9
83690	2.11e-02	1.08e-02	0.6167	-2.550299	-1.572658	9.43	CRISPLD1	cysteine rich secretory protein LCCL domain containing 1
114803	2.12e-02	1.08e-02	0.0634	-2.548987	-0.161559	970.53	MYSM1	Myb like, SWIRM and MPN domains 1
84273	2.12e-02	1.08e-02	0.1019	-2.548816	-0.25974	334.56	NOA1	nitric oxide associated 1
85004	2.12e-02	1.08e-02	0.5196	-2.548049	-1.323988	12.33	RERG	RAS like estrogen regulated growth inhibitor
100507642	2.13e-02	1.09e-02	0.3742	-2.547425	-0.953195	22.18	LINC03014	long intergenic non-protein coding RNA 3014
139231	2.13e-02	1.09e-02	0.0689	2.54722	0.175583	916.89	FAM199X	family with sequence similarity 199, X-linked
26121	2.13e-02	1.09e-02	0.0701	2.546469	0.178595	722.15	PRPF31	pre-mRNA processing factor 31
2027	2.14e-02	1.09e-02	0.2194	2.545934	0.558644	62.97	ENO3	enolase 3
113444	2.14e-02	1.09e-02	0.0974	2.545619	0.247845	327.11	SMIM12	small integral membrane protein 12
11177	2.14e-02	1.09e-02	0.0643	2.545591	0.163689	973.21	BAZ1A	bromodomain adjacent to zinc finger domain 1A
55744	2.14e-02	1.09e-02	0.0684	-2.544945	-0.1742	724.65	COA1	cytochrome c oxidase assembly factor 1
4122	2.15e-02	1.10e-02	0.0781	-2.544146	-0.198639	613.33	MAN2A2	mannosidase alpha class 2A member 2
493900	2.15e-02	1.10e-02	0.4254	-2.54397	-1.082227	18.54	TMEM9B-AS1	TMEM9B antisense RNA 1
63897	2.15e-02	1.10e-02	0.08	2.54345	0.203494	492.53	HEATR6	HEAT repeat containing 6
112267941	2.15e-02	1.10e-02	0.209	-2.543302	-0.531563	76.87	LOC112267941	
100526835	2.15e-02	1.10e-02	0.4314	-2.543225	-1.097022	17.48	FPGT-TNNI3K	FPGT-TNNI3K readthrough
56675	2.15e-02	1.10e-02	0.1266	2.543161	0.322041	189.44	NRIP3	nuclear receptor interacting protein 3
64786	2.15e-02	1.10e-02	0.0725	-2.542454	-0.184303	695.35	TBC1D15	TBC1 domain family member 15
4594	2.15e-02	1.10e-02	0.0723	-2.542284	-0.18384	645.99	MMUT	methylmalonyl-CoA mutase
10231	2.16e-02	1.10e-02	0.52	-2.541531	-1.32163	12.99	RCAN2	regulator of calcineurin 2
10105	2.17e-02	1.11e-02	0.1063	-2.540516	-0.270123	283.57	PPIF	peptidylprolyl isomerase F
8971	2.18e-02	1.11e-02	0.0619	-2.538908	-0.157075	1166.99	H1-10	H1.10 linker histone
105378948	2.18e-02	1.11e-02	0.5247	-2.538422	-1.331863	12.21	LOC105378948	uncharacterized LOC105378948
283624	2.18e-02	1.11e-02	0.1578	2.538451	0.400554	129.36	LINC00641	long intergenic non-protein coding RNA 641
51131	2.18e-02	1.11e-02	0.0864	-2.538373	-0.219241	462.51	PHF11	PHD finger protein 11
8509	2.19e-02	1.12e-02	0.1007	-2.536908	-0.255465	301.88	NDST2	N-deacetylase and N-sulfotransferase 2
119504	2.19e-02	1.12e-02	0.0734	-2.536824	-0.186229	654.97	ANAPC16	anaphase promoting complex subunit 16
246175	2.19e-02	1.12e-02	0.0808	-2.536278	-0.204941	522.22	CNOT6L	CCR4-NOT transcription complex subunit 6 like
105369557	2.19e-02	1.12e-02	0.2627	-2.53563	-0.666003	43.18	TIRAP-AS1	TIRAP antisense RNA 1
8481	2.20e-02	1.12e-02	0.112	-2.534864	-0.28401	268.88	OFD1	OFD1 centriole and centriolar satellite protein
26802	2.20e-02	1.13e-02	0.2476	2.533818	0.627342	50.63	SNORD47	small nucleolar RNA, C/D box 47
221443	2.20e-02	1.13e-02	0.1198	-2.533726	-0.303665	212.32	OARD1	O-acyl-ADP-ribose deacylase 1
89781	2.20e-02	1.13e-02	0.082	2.533751	0.207683	549.86	HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2
26994	2.21e-02	1.13e-02	0.0503	2.532927	0.127307	2002.84	RNF11	ring finger protein 11
28958	2.21e-02	1.13e-02	0.1224	-2.532339	-0.309877	201.08	COA3	cytochrome c oxidase assembly factor 3
79144	2.22e-02	1.14e-02	0.0578	2.531456	0.146201	1582.25	PPDPF	pancreatic progenitor cell differentiation and proliferation factor
155061	2.22e-02	1.14e-02	0.1017	2.530775	0.257356	305.11	ZNF746	zinc finger protein 746
9569	2.22e-02	1.14e-02	0.097	2.530712	0.245516	339.31	GTF2IRD1	GTF2I repeat domain containing 1
729359	2.22e-02	1.14e-02	0.4376	-2.530531	-1.107322	16.63	PLIN4	perilipin 4
114784	2.23e-02	1.14e-02	0.0816	2.529384	0.206403	543.01	CSMD2	CUB and Sushi multiple domains 2
11116	2.23e-02	1.14e-02	0.108	-2.529138	-0.273136	287.49	CEP43	centrosomal protein 43
25942	2.23e-02	1.14e-02	0.0575	-2.529075	-0.145349	1180.05	SIN3A	SIN3 transcription regulator family member A
100505874	2.23e-02	1.14e-02	0.3114	-2.528823	-0.787406	31.69	LOC100505874	uncharacterized LOC100505874
658	2.23e-02	1.14e-02	0.4272	2.528676	1.080293	16.16	BMPR1B	bone morphogenetic protein receptor type 1B
874	2.23e-02	1.15e-02	0.1098	-2.528653	-0.277524	257.06	CBR3	carbonyl reductase 3
102724751	2.24e-02	1.15e-02	0.7152	-2.528327	-1.808346	7.15	LOC102724751	breakpoint cluster region protein-like
81550	2.24e-02	1.15e-02	0.1208	-2.527949	-0.305368	232.75	TDRD3	tudor domain containing 3
2644	2.24e-02	1.15e-02	0.7109	-2.527443	-1.79675	7.21	GCHFR	GTP cyclohydrolase I feedback regulator
5432	2.24e-02	1.15e-02	0.0699	2.527077	0.176662	750.45	POLR2C	RNA polymerase II subunit C
54069	2.24e-02	1.15e-02	0.1538	-2.527091	-0.388632	134.3	MIS18A	MIS18 kinetochore protein A
126661	2.24e-02	1.15e-02	0.4076	2.527008	1.029909	17.9	CCDC163	CCDC163 homolog
84814	2.24e-02	1.15e-02	0.268	-2.526721	-0.677228	41.46	PLPP7	phospholipid phosphatase 7 (inactive)
131616	2.24e-02	1.15e-02	0.156	-2.526501	-0.394088	130.19	TMEM42	transmembrane protein 42
4708	2.25e-02	1.15e-02	0.0965	2.526251	0.243838	350.19	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2
55620	2.25e-02	1.15e-02	0.3545	-2.526225	-0.895617	25.77	STAP2	signal transducing adaptor family member 2
292	2.25e-02	1.15e-02	0.0574	2.525848	0.144988	1353.7	SLC25A5	solute carrier family 25 member 5
107985050	2.25e-02	1.15e-02	0.2618	-2.525605	-0.661224	43.52	LOC107985050	
6812	2.25e-02	1.16e-02	0.0699	2.525515	0.176437	723.8	STXBP1	syntaxin binding protein 1
11100	2.26e-02	1.16e-02	0.0428	-2.524168	-0.108088	3701.89	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
90121	2.26e-02	1.16e-02	0.0876	-2.524056	-0.221022	433.54	TSR2	TSR2 ribosome maturation factor
4775	2.26e-02	1.16e-02	0.0861	2.523558	0.217228	475.87	NFATC3	nuclear factor of activated T cells 3
5334	2.27e-02	1.16e-02	0.2944	2.522903	0.742836	33.34	PLCL1	phospholipase C like 1 (inactive)
147694	2.27e-02	1.17e-02	0.1224	2.521861	0.308641	213.85	ZNF548	zinc finger protein 548
329	2.28e-02	1.17e-02	0.0492	2.521037	0.124146	1820.4	BIRC2	baculoviral IAP repeat containing 2
858	2.28e-02	1.17e-02	0.0472	-2.520886	-0.119072	2068.68	CAV2	caveolin 2
6908	2.28e-02	1.17e-02	0.1129	2.520725	0.284696	231.3	TBP	TATA-box binding protein
50859	2.28e-02	1.17e-02	0.3468	-2.520596	-0.874111	25.36	SPOCK3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3
9147	2.28e-02	1.17e-02	0.0636	2.520631	0.160236	1005.74	NEMF	nuclear export mediator factor
170622	2.28e-02	1.17e-02	0.0846	2.520373	0.213165	516.87	COMMD6	COMM domain containing 6
25850	2.28e-02	1.17e-02	0.2814	-2.519678	-0.709085	38.06	ZNF345	zinc finger protein 345
79441	2.28e-02	1.18e-02	0.1237	-2.51947	-0.311625	234.21	HAUS3	HAUS augmin like complex subunit 3
84320	2.29e-02	1.18e-02	0.0754	-2.518752	-0.189831	604.98	ACBD6	acyl-CoA binding domain containing 6
9528	2.30e-02	1.18e-02	0.0409	2.517428	0.102937	3686.87	TMEM59	transmembrane protein 59
201283	2.30e-02	1.18e-02	0.1592	-2.517093	-0.400621	130.47	AMZ2P1	AMZ2 pseudogene 1
23474	2.30e-02	1.18e-02	0.0906	-2.516877	-0.227995	391.01	ETHE1	ETHE1 persulfide dioxygenase
79608	2.30e-02	1.18e-02	0.261	-2.516614	-0.656834	44.43	RIC3	RIC3 acetylcholine receptor chaperone
55697	2.30e-02	1.18e-02	0.0755	2.516619	0.190057	660.84	VAC14	VAC14 component of PIKFYVE complex
27243	2.30e-02	1.19e-02	0.0655	-2.516264	-0.164743	996.78	CHMP2A	charged multivesicular body protein 2A
386607	2.31e-02	1.19e-02	0.0856	-2.515985	-0.215301	440.12	ZFP91-CNTF	ZFP91-CNTF readthrough (NMD candidate)
56917	2.31e-02	1.19e-02	0.0828	2.515878	0.208218	464.35	MEIS3	Meis homeobox 3
64403	2.31e-02	1.19e-02	0.169	-2.515487	-0.425006	102.6	CDH24	cadherin 24
28988	2.31e-02	1.19e-02	0.0532	2.51472	0.133676	1728.73	DBNL	drebrin like
23111	2.31e-02	1.19e-02	0.0634	-2.514497	-0.159496	966.27	SPART	spartin
29072	2.31e-02	1.19e-02	0.0517	2.51441	0.129955	1704.42	SETD2	SET domain containing 2, histone lysine methyltransferase
4848	2.32e-02	1.19e-02	0.061	2.514092	0.153401	996.84	CNOT2	CCR4-NOT transcription complex subunit 2
11191	2.32e-02	1.20e-02	0.1622	2.513272	0.407671	112.39	PTENP1	phosphatase and tensin homolog pseudogene 1
100288778	2.32e-02	1.20e-02	0.1499	-2.512715	-0.376626	132.4	WASH8P	WAS protein family homolog 8, pseudogene
8527	2.33e-02	1.20e-02	0.1083	2.51207	0.27211	269.22	DGKD	diacylglycerol kinase delta
65084	2.34e-02	1.21e-02	0.1023	2.510649	0.256826	317.21	TMEM135	transmembrane protein 135
100506076	2.34e-02	1.21e-02	0.251	-2.510017	-0.630054	47.62	LOC100506076	uncharacterized LOC100506076
57192	2.35e-02	1.21e-02	0.1558	2.509022	0.390999	137.47	MCOLN1	mucolipin TRP cation channel 1
122809	2.35e-02	1.21e-02	0.079	2.508881	0.198247	638.15	SOCS4	suppressor of cytokine signaling 4
26149	2.35e-02	1.21e-02	0.2446	-2.508815	-0.613725	49.97	ZNF658	zinc finger protein 658
11073	2.35e-02	1.21e-02	0.0654	-2.508735	-0.164164	807.23	TOPBP1	DNA topoisomerase II binding protein 1
23410	2.35e-02	1.21e-02	0.1259	-2.50847	-0.315874	195.65	SIRT3	sirtuin 3
728047	2.36e-02	1.22e-02	0.2585	-2.507693	-0.64826	44.54	GOLGA8O	golgin A8 family member O
107986411	2.36e-02	1.22e-02	0.4655	2.506418	1.166695	14.4	TARS1-DT	TARS1 divergent transcript
2483	2.37e-02	1.22e-02	0.0922	2.505086	0.230999	372.05	FRG1	FSHD region gene 1
23142	2.37e-02	1.23e-02	0.0669	2.504781	0.167674	808.62	DCUN1D4	defective in cullin neddylation 1 domain containing 4
64848	2.38e-02	1.23e-02	0.0746	-2.504379	-0.186755	599.09	YTHDC2	YTH domain containing 2
55800	2.38e-02	1.23e-02	0.5655	2.503482	1.415831	9.48	SCN3B	sodium voltage-gated channel beta subunit 3
92249	2.38e-02	1.23e-02	0.137	2.503352	0.342839	189.88	LINC01278	long intergenic non-protein coding RNA 1278
50804	2.38e-02	1.23e-02	0.099	-2.502954	-0.247703	333.3	MYEF2	myelin expression factor 2
170082	2.39e-02	1.23e-02	0.3284	-2.502282	-0.821765	29.08	TCEANC	transcription elongation factor A N-terminal and central domain containing
79754	2.39e-02	1.24e-02	0.1509	-2.501554	-0.3774	131.76	ASB13	ankyrin repeat and SOCS box containing 13
10752	2.39e-02	1.24e-02	0.6682	-2.501402	-1.671498	8.11	CHL1	cell adhesion molecule L1 like
7039	2.40e-02	1.24e-02	0.5125	2.50056	1.281427	11.83	TGFA	transforming growth factor alpha
11101	2.40e-02	1.24e-02	0.0781	-2.500558	-0.195381	534.17	ATE1	arginyltransferase 1
79671	2.40e-02	1.24e-02	0.108	-2.500157	-0.270011	289.13	NLRX1	NLR family member X1
79006	2.40e-02	1.24e-02	0.141	-2.499886	-0.352456	156.08	METRN	meteorin, glial cell differentiation regulator
9166	2.41e-02	1.24e-02	0.1154	2.499588	0.288475	239.97	EBAG9	estrogen receptor binding site associated antigen 9
145581	2.41e-02	1.24e-02	0.2771	-2.499222	-0.692432	40.11	LRFN5	leucine rich repeat and fibronectin type III domain containing 5
7584	2.41e-02	1.25e-02	0.1577	2.498919	0.394028	116.35	ZNF35	zinc finger protein 35
5730	2.41e-02	1.25e-02	0.2324	2.49871	0.580579	53.78	PTGDS	prostaglandin D2 synthase
5094	2.41e-02	1.25e-02	0.0395	2.49808	0.098608	4659.13	PCBP2	poly(rC) binding protein 2
373856	2.41e-02	1.25e-02	0.1515	2.498048	0.378426	129.38	USP41	ubiquitin specific peptidase 41
65244	2.41e-02	1.25e-02	0.0676	2.497996	0.168838	866.33	SPATS2	spermatogenesis associated serine rich 2
105377294	2.42e-02	1.25e-02	0.2733	2.497702	0.682699	38.88	LOC105377294	uncharacterized LOC105377294
1958	2.42e-02	1.25e-02	0.2729	-2.497	-0.681499	1681.84	EGR1	early growth response 1
10102	2.42e-02	1.25e-02	0.1013	2.496783	0.253032	298.84	TSFM	Ts translation elongation factor, mitochondrial
8337	2.43e-02	1.26e-02	0.2579	-2.495907	-0.643641	45.88	H2AC18	H2A clustered histone 18
51755	2.43e-02	1.26e-02	0.0596	2.495948	0.148828	1163.33	CDK12	cyclin dependent kinase 12
65260	2.44e-02	1.26e-02	0.0961	2.494466	0.239731	329.65	COA7	cytochrome c oxidase assembly factor 7
64595	2.44e-02	1.26e-02	0.1382	2.494222	0.344675	172.2	TTTY15	testis-specific transcript, Y-linked 15
84934	2.44e-02	1.26e-02	0.1554	-2.493553	-0.38754	130.63	RITA1	RBPJ interacting and tubulin associated 1
23203	2.44e-02	1.27e-02	0.076	2.493338	0.189529	561.73	PMPCA	peptidase, mitochondrial processing subunit alpha
7019	2.44e-02	1.27e-02	0.0793	-2.493239	-0.197789	523.91	TFAM	transcription factor A, mitochondrial
80110	2.44e-02	1.27e-02	0.1267	2.493266	0.315846	189.13	ZNF614	zinc finger protein 614
6875	2.45e-02	1.27e-02	0.2416	2.4927	0.602118	48.77	TAF4B	TATA-box binding protein associated factor 4b
6237	2.45e-02	1.27e-02	0.0638	-2.491872	-0.159051	1021.96	RRAS	RAS related
6792	2.46e-02	1.27e-02	0.0881	2.490961	0.219503	400.12	CDKL5	cyclin dependent kinase like 5
613037	2.46e-02	1.27e-02	0.1431	2.490774	0.356482	140.75	NPIPB13	nuclear pore complex interacting protein family, member B13
147699	2.46e-02	1.28e-02	0.3596	-2.490673	-0.89568	24.05	PPM1N	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)
3150	2.46e-02	1.28e-02	0.0529	2.490638	0.131872	2300.93	HMGN1	high mobility group nucleosome binding domain 1
9446	2.46e-02	1.28e-02	0.0598	2.490278	0.14883	1235.31	GSTO1	glutathione S-transferase omega 1
55957	2.46e-02	1.28e-02	0.1596	2.490258	0.39749	112.84	LIN37	lin-37 DREAM MuvB core complex component
26009	2.46e-02	1.28e-02	0.057	2.489981	0.141832	1136.68	ZZZ3	zinc finger ZZ-type containing 3
2296	2.47e-02	1.28e-02	0.1796	2.489184	0.447177	91.6	FOXC1	forkhead box C1
246184	2.47e-02	1.28e-02	0.149	-2.488445	-0.370772	138.4	CDC26	cell division cycle 26
115286	2.48e-02	1.29e-02	0.0888	-2.487494	-0.220893	394.88	SLC25A26	solute carrier family 25 member 26
1069	2.48e-02	1.29e-02	0.0724	-2.48674	-0.179967	636.8	CETN2	centrin 2
112441434	2.49e-02	1.29e-02	0.2673	2.486335	0.664654	43.06	SHLD3	shieldin complex subunit 3
285636	2.50e-02	1.30e-02	0.0764	-2.484843	-0.189914	552.1	RIMOC1	RAB7A interacting MON1-CCZ1 complex subunit 1
107985034	2.50e-02	1.30e-02	0.122	2.483885	0.302944	199.56	LOC107985034	uncharacterized LOC107985034
4277	2.50e-02	1.30e-02	0.1148	2.483768	0.285021	255.45	MICB	MHC class I polypeptide-related sequence B
3064	2.52e-02	1.31e-02	0.058	-2.481809	-0.144013	1221.04	HTT	huntingtin
84337	2.52e-02	1.31e-02	0.0912	2.48183	0.226447	367.21	ELOF1	elongation factor 1
83787	2.52e-02	1.31e-02	0.0796	2.481622	0.19759	529.4	ARMC10	armadillo repeat containing 10
3778	2.52e-02	1.31e-02	0.0423	2.481546	0.105001	2998.66	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
55333	2.52e-02	1.31e-02	0.0814	-2.481312	-0.201997	531.31	SYNJ2BP	synaptojanin 2 binding protein
3017	2.52e-02	1.31e-02	0.2425	-2.481252	-0.601743	55.77	H2BC5	H2B clustered histone 5
84223	2.52e-02	1.31e-02	0.2025	-2.481109	-0.502386	76.72	IQCG	IQ motif containing G
4577	2.52e-02	1.31e-02	0.2524	2.481027	0.626246	50.02	TRNV	tRNA-Val
115110	2.52e-02	1.31e-02	0.3455	-2.480943	-0.857183	25.61	TNFRSF14-AS1	TNFRSF14 antisense RNA 1
41	2.53e-02	1.31e-02	0.2138	-2.479963	-0.530294	67.44	ASIC1	acid sensing ion channel subunit 1
8925	2.53e-02	1.32e-02	0.0587	-2.479447	-0.14547	1209.47	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
6634	2.53e-02	1.32e-02	0.0604	2.47949	0.149646	983.28	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide
128178	2.53e-02	1.32e-02	0.4396	2.478991	1.089707	15.62	EDARADD	EDAR associated death domain
28992	2.54e-02	1.32e-02	0.1824	-2.478384	-0.452102	99.98	MACROD1	mono-ADP ribosylhydrolase 1
348094	2.54e-02	1.32e-02	0.1864	-2.478335	-0.461932	86.23	ANKDD1A	ankyrin repeat and death domain containing 1A
126820	2.54e-02	1.32e-02	0.5508	-2.478017	-1.364976	11.41	DNAI3	dynein axonemal intermediate chain 3
10882	2.54e-02	1.32e-02	0.3142	-2.477605	-0.778479	31.56	C1QL1	complement C1q like 1
5982	2.56e-02	1.33e-02	0.103	-2.475504	-0.25492	309.02	RFC2	replication factor C subunit 2
100288175	2.56e-02	1.33e-02	0.481	-2.47543	-1.190657	14.16	LOC100288175	uncharacterized LOC100288175
83752	2.56e-02	1.33e-02	0.0531	-2.474877	-0.131447	1460.36	LONP2	lon peptidase 2, peroxisomal
163049	2.56e-02	1.33e-02	0.0855	2.474876	0.211564	421.09	ZNF791	zinc finger protein 791
5229	2.56e-02	1.33e-02	0.0884	2.474346	0.218707	407.4	PGGT1B	protein geranylgeranyltransferase type I subunit beta
83541	2.56e-02	1.33e-02	0.271	-2.474368	-0.670437	47.83	FAM110A	family with sequence similarity 110 member A
100288181	2.57e-02	1.34e-02	0.6086	-2.473801	-1.505529	9.15	LNCOC1	lncRNA associated with ovarian cancer 1
